label,trial,commanded_grasp_height_m,pad_offset_vs_com_mm,pad_face_engaged_mm,twist_max_deg,slip_max_mm,a_integral_mps,a_pad_peak_mps2,a_pad_rms_mps2,a_peak_mps2,a_rms_mps2,a_samples,carry_duration_s,engaged_centroid_vs_com_mm,final_z,finger_tip_above_surface_mm,lift_m,measured,model,mu,note,pad_centre_above_surface_mm,pad_dist_drift_mm,pad_lateral_x_mm,pad_separation_mm_mean,pad_separation_mm_range,part_com_above_surface_mm,pick_reported_holding,pick_succeeded,place_err_at_release_m,place_succeeded,plugin_can_fire,predicted_offset_vs_com_mm,q_at_stall_rad,slip_final_mm,slip_rate_mm_per_s,twist_final_deg,usable,v_max_carry_mps,v_max_whole_trial_mps,wall_s,window,z_min_during_carry,z_rest
paired,7,0.03,24.434640959429487,19.317359040570437,3.056641883461401,1.6928699741785997,0.5880486149289608,0.12039270113975119,0.04791717077737478,0.13064653427791706,0.04839109734438458,977,12.151999999999987,15.34132047971478,0.625,29.425923951708178,0.11887900000000007,True,probe_part_paired_007,1.0,,49.43264095942956,1.212110153988732,0.04648188883671356,101.83787940035481,0.3679635103376597,24.998000000000076,True,True,0.0010094716439801497,True,False,24.25435024986148,0.4070420936874485,1.6910445269066967,0.11523247065830415,3.0545218919927764,True,0.1845557729603913,0.3251838302222135,35.7,grasp-to-release,0.624996,0.624999
paired,8,0.0058,0.23833958110519582,37.50000000000001,5.076289722151743,2.4761668628604143,0.6072544552463516,0.12037017716996606,0.04806968524892437,0.16770367221507243,0.050294389203772646,1214,12.074000000000012,0.2523395811051751,0.025,5.244096909731932,0.132567,True,probe_part_paired_008,1.0,,25.252339581105176,1.1207724179120362,-0.04164474721396472,101.5145540216016,0.9786798329381696,25.01399999999998,True,True,0.002033476087885003,True,False,0.05008981807070462,0.40730975424220434,2.4761668628604143,0.14274353951923394,5.001836483327751,True,0.18638492428322567,3.30295478547378,39.8,grasp-to-release,0.625013,0.624999
paired,9,0.03,24.44552375832898,19.307476241670976,24.71813113955391,13.04212635415446,1.0554881959881055,0.12124201542490479,0.0482360800074325,0.5846017351591662,0.08700751759855765,1312,12.131000000000029,15.346261879164512,0.625,29.434095954180894,0.11903799999999998,True,probe_part_paired_009,1.0,,49.442523758329024,5.520214480148056,0.16442189761017856,101.75390771038103,0.7809825054564925,24.997000000000046,True,True,0.009156163443276898,True,False,24.170884258763202,0.4123297435962993,10.630648624868417,1.1172682673003393,19.650334202722604,True,0.2455636373738624,0.2455636373738624,53.2,grasp-to-release,0.624996,0.624999
paired,10,0.0058,0.26378072497323934,37.5,7.014069430585495,2.940410313044637,0.6127548378573099,0.12028187386405609,0.048075757269492335,0.16270240851229997,0.0506576420186268,1179,12.096000000000004,0.26778072497326066,0.025,5.259097025881676,0.13205200000000006,True,probe_part_paired_010,1.0,,25.267780724973264,1.622426362815176,0.01760460785743545,101.67148145570312,0.8047696027481805,25.004000000000026,True,True,0.0017447114374589336,True,False,-0.011239299231600997,0.4111893599283486,2.9018649976311037,0.1763632650287767,6.983533030528409,True,0.18897223111463857,3.229402162027241,41.8,grasp-to-release,0.625002,0.624999
paired,11,0.03,24.424781670062234,19.305218329937727,23.253334298749103,12.050312788499644,0.7963826197118108,0.12034661272459729,0.046820448563606044,0.38269945728193583,0.0656539670001493,1079,12.129999999999995,15.347390835031137,0.625,29.436924393125842,0.11974400000000007,True,probe_part_paired_011,1.0,,49.44478167006228,4.593539245608724,-0.007025832229834439,101.79788096421471,0.3359617775960686,25.020000000000042,True,True,0.009617313814158304,True,False,24.260258447933676,0.40667130410672403,10.642326783127846,1.2386375603275068,20.33200826301972,True,0.21853713452560924,0.21853713452560924,38.4,grasp-to-release,0.62502,0.624999
paired,12,0.0058,0.1058928563423267,37.50000000000001,14.170025884420525,2.5550130806220217,0.6800256783765081,0.11964272580882988,0.048515787328723727,0.25874525407742327,0.05636817625799931,1321,12.064000000000078,0.16089285634237477,0.025,5.147924256235115,0.13288,True,probe_part_paired_012,1.0,,25.160892856342375,1.1893511974857773,0.03324823894290674,101.48192026976606,0.9342046440746259,25.05500000000005,True,True,0.0020249528389570085,True,False,-0.06626446826792781,0.4147136874385115,1.6051603505266094,0.09083956237110016,14.168319733811094,True,0.1921779653608927,3.2782294871179887,44.8,grasp-to-release,0.62505,0.624999
paired,13,0.03,24.510703002243783,19.245296997756146,9.029282570792523,4.482213404351185,0.6107225183599635,0.11964628170201698,0.048037610109014986,0.17373509404287119,0.05037302196964387,1091,12.124000000000024,15.377351501121925,0.025,29.485924350179825,0.11956800000000001,True,probe_part_paired_013,1.0,,49.50470300224386,2.2812029153357685,0.09700974077303526,101.77054365863458,1.139865088557542,24.99400000000007,True,True,0.003693401954837835,True,False,24.06516915734349,0.4191653238924008,4.481743220104278,0.38418904439764906,8.992966362371524,True,0.18426959793341152,3.2179986207926348,41.3,grasp-to-release,0.624988,0.624999
paired,14,0.0058,0.2513620058356425,37.50000000000001,1.5532746286980275,2.049922737586724,0.5881123699766841,0.12049843673907722,0.04839879986908191,0.13942304693528423,0.04872917142900659,1235,12.069000000000074,0.24936200583571683,0.625,5.239097025881656,0.13232900000000003,True,probe_part_paired_014,1.0,,25.249362005835717,1.3337116935789908,-0.18407634080619406,101.60482784381126,0.7377081251615181,24.998000000000076,True,True,0.0009025414117922803,True,False,-0.01971360205618028,0.4117294120699637,2.035408475363917,0.17000847033422847,1.1624220401582812,True,0.1916166485461702,0.6090148516292337,43.6,grasp-to-release,0.624998,0.624999
paired,15,0.03,24.429009476533594,19.324990523466393,7.309575954251445,3.8316820632437194,0.5732296452500123,0.14011871430751552,0.04522962852169369,0.14000164239249163,0.047191046781099484,983,12.146999999999935,15.337504738266803,0.625,29.417924383121296,0.11888700000000008,True,probe_part_paired_015,1.0,,49.42500947653361,1.9795485461808795,0.05828021023024377,101.82392158308899,0.5399772735689794,24.996000000000016,True,True,0.0030420277776509554,True,False,24.24422973440852,0.40767830030229396,3.830853439504281,0.36143068716116544,7.308767446901504,True,0.2018849920129624,0.266187000117678,35.5,grasp-to-release,0.624992,0.624999
paired,16,0.0058,0.2779732394478929,37.5,8.544442377826133,2.072697832925023,0.6840082284203669,0.12061690841226279,0.04777320832799491,0.3326485319836946,0.05644563693846873,1210,12.118000000000052,0.28097323944788544,0.025,5.27392442021124,0.13358500000000006,True,probe_part_paired_016,1.0,,25.28097323944789,1.032670856740765,-0.016196681485780573,101.64035805805848,0.8581447723667566,25.002999999999997,True,True,0.001962395729714091,True,False,0.07200856344716927,0.40593523031458506,2.06684176062792,0.15556702793487753,8.518994173061,True,0.19789479528292864,3.2744110297317537,42.7,grasp-to-release,0.625003,0.624999
